read_name,chrom,start,end,strand,gff_start,gff_end,gff_strand,product,overlap_bp,sample
54_YCZ4B8_2,NC_014532.2,3557109,3557502,+,3557481,3558128,+,DUF2857 domain-containing protein,22,YCZ4B8_2_m.S.00171.overlaps
22_YCZ4B8_2,NC_014532.2,3559911,3560201,-,3559487,3559987,+,hypothetical protein,76,YCZ4B8_2_m.S.00171.overlaps
22_YCZ4B8_2,NC_014532.2,3559911,3560201,-,3560108,3560932,+,PFL_4669 family integrating conjugative element protein,94,YCZ4B8_2_m.S.00171.overlaps
82_YCZ4B8_2,NC_014532.2,3564041,3564487,+,3564271,3564798,+,single-stranded DNA-binding protein,217,YCZ4B8_2_m.S.00171.overlaps
104_YCZ4B8_2,NC_014532.2,3680898,3681451,-,3680722,3681915,-,MFS transporter,553,YCZ4B8_2_m.S.00171.overlaps
20_YCZ4B8_2,NC_014532.2,3709324,3709669,-,3709120,3709869,+,ABC transporter ATP-binding protein,345,YCZ4B8_2_m.S.00171.overlaps
16_YCZ4B8_2,NC_014532.2,3756524,3756973,+,3756536,3756721,+,hypothetical protein,186,YCZ4B8_2_m.S.00171.overlaps
16_YCZ4B8_2,NC_014532.2,3756524,3756973,+,3756718,3756975,+,hypothetical protein,256,YCZ4B8_2_m.S.00171.overlaps
16_YCZ4B8_2,NC_014532.2,3756524,3756973,+,3756972,3757313,+,hypothetical protein,2,YCZ4B8_2_m.S.00171.overlaps
109_YCZ4B8_2,NC_014532.2,3965555,3965800,-,3964773,3966830,-,DNA helicase Rep,245,YCZ4B8_2_m.S.00171.overlaps
89_YCZ4B8_2,NC_014532.2,4006069,4006576,+,4005119,4006669,-,phosphate ABC transporter permease PstA,507,YCZ4B8_2_m.S.00171.overlaps
83_YCZ4B8_2,NC_014532.2,4030918,4031171,-,4030652,4031719,+,HlyD family secretion protein,253,YCZ4B8_2_m.S.00171.overlaps
